Page ID,Page Name,Disclaimer,Amount Spent (USD)
115364585711,Lawyers' Committee for Civil Rights Under Law,Lawyers' Committee for Civil Rights Under the Law with Facebook Ad Credits,≤100
110631410796008,Yes for Marina Park,Yes for Marina Park,≤100
101174331629641,Ring The Alarm,RingTheAlarm.US,≤100
129181937109516,CFT - California Federation of Teachers,CALIFORNIA FEDERATION OF TEACHERS,≤100
186457858051439,Latino Rebels,Julio R Varela,≤100
108611117602094,Mike Carroll-Vice Mayor 4 Irvine City Council 2020,Mike Carroll for Irvine City Council 2020,≤100
101103254533,SOS International,SOS International,≤100
195564470605699,Dr. Yxstian Gutierrez - Mayor of Moreno Valley,Dr. Gutierrez for Mayor 2020,≤100
119759124772844,Santa Clara County Democratic Party,SANTA CLARA COUNTY UNITED DEMOCRATIC CAMPAIGN,≤100
405355946226766,Todd Young,"FRIENDS OF TODD YOUNG, INC.",≤100
114967676572613,"Stephanie Meyer for Pinellas School Board, District 1","Stephanie G. Meyer for Pinellas County School Board, District 1",≤100
131724126872982,"District Council 37, AFSCME","District Council 37, AFSCME",≤100
350410001729666,Sock Fancy,Sock Fancy,≤100
1449073545419430,The Lone Liberal Republican,TheLoneLiberalRepublican.Org,≤100
23362993101,Center for Immigration Studies,CENTER FOR IMMIGRATION STUDIES,≤100
330382237856523,Jeff Cason for Texas House,Jeff Cason Campaign,≤100
134571176638205,One Tree Planted,One Tree Planted,≤100
107703210834494,Chris Peterson for Utah Governor,Peterson for Utah,≤100
100440478490074,Conservative Battleground Fund,Conservative Battleground Fund,≤100
974133602697851,Cascadia Progressive Forum,Cascadia Progressive Forum,≤100
43447659158,American Heart Association - Los Angeles County Division,"American Heart Association, Inc.",≤100
105012034240541,2 Fab Tees,2 FAB Tees,≤100
485754644838324,Lane County Tribune,Lane County Tribune,≤100
239561635191,Davis-Monthan Desert Lightning News,"Aerotech News and Review, Inc.",≤100
108282864070156,1776 Unites,Woodson Center,≤100
107107693152888,Anthropocene Alliance,ANTHROPOCENE ALLIANCE,≤100
1399736660066130,Jews for a Secular Democracy,Society for Humanistic Judaism,≤100
617775161621476,Patricia "Pat" Kemp,Pat Kemp For Hillsborough County Commission,≤100
258049547617705,Representative Rene "Coach P" Plasencia,"Commitment to Opportunity, Action and Community Health",≤100
103420014397186,Bill Gonzalez for Family Court Dept. U,Committee to Elect Former Judge Bill Gonzalez,≤100
105458184606384,Students for Justice Internship Program,Center for Common Ground,≤100
102010211314386,Donald Trump 2020 Voters,I Love My Freedom,≤100
911845658833043,I Am An Immigrant,FWD.us Education Fund,≤100
28446275521,Military Officers Association of America (MOAA),Military Officers Association of America,≤100
919247181586782,WAVE,Women for American Values and Ethics,≤100
340655010136589,Bronwyn Haltom for State Representative,Friends of Bronwyn Haltom,≤100
783820915340052,New York Business Daily,Franklin Archer,≤100
1927977257228284,Jack Murphy,I Love My Freedom,≤100
105093914586695,Wichita State Psychology Department SAVI Lab - Participants Needed,"Social Action, Violence, & Inequities Research Group",≤100
868714723227266,Faith in Public Life Action,Faith in Public Life Action,≤100
103443851470957,Antonio Delgado for Congress,Carlos Antonio Delgado,≤100
172350046891,Dr. Dons Buttons,Dr. Don's Buttons,≤100
146754548089,CityTeam,CityTeam,≤100
710669049286394,Woo the People,Khosro David Illulian,≤100
1411274935772181,Open Campaign,Open Campaign Inc,≤100
121968796014021,Thewhatifmovement,What If,≤100
164966660351345,Hope Outfitters,Hope Outfitters,≤100
334925200513155,Justin Berry for Texas HD 47,Justin Berry For Texas House,≤100
225772354846688,Assemblywoman Lesley Cohen,Friends for Lesley Cohen,≤100
119781464743025,Hispanicize,NGL Collective,≤100
111173087317719,"Okay, Queen",Real Voices Media,≤100
1496745800626363,Re-elect Lena Gonzalez for State Senate 2020,Lena Gonzalez for Senate 2020,≤100
22907478728,Clean Water Action,Clean Water Action,≤100
101752041333895,Alisa Simmons for Texas House District 94,Alisa Simmons for Texas House District 94,≤100
90710744308,The Steamboat Institute,The Steamboat Institute,≤100
198365307706211,Illegal The Project,Illegal The Project,≤100
54740222845,Houston Style Magazine,Francis Jr Page,≤100
1640970822834351,Plaine Products,Plaine Products,≤100
6020882687,The Rainforest Site by GreaterGood,CHARITY USA COM LLC,≤100
124545136003170,Dr. Berger & Andre DeGarmeaux for Howell,Berger de Garmeaux for Howell 2020,≤100
919966435010882,Sam Brown Petsonk,People for Petsonk Inc,≤100
130319430394636,Graceway,"KANSAS CITY BAPTIST TEMPLE OF KANSAS CITY, MISSOURI, THE",≤100
314471111924534,Center for Creative Photography,Center for Creative Photography,≤100
389848267881528,R.J. Larizza for State Attorney,R.J. Larizza Campaign for State Attorney Circuit 7,≤100
134845259917779,Rock 'Em Socks,Rock 'Em Socks,≤100
110998614083873,Citizens for a Strong Ohio Supreme Court,the Ohio REALTORS Political Advocacy Fund (www.orpaf.org) and not authorized by any candidate or candidate committee,≤100
153297927394,TLR PAC,TLR PAC,≤100
105474881165649,Francesca Hong For Assembly,Friends of Francesca Hong,≤100
101208514791301,Daniel Turner,Power The Future Inc,≤100
939489182849039,Ruben Major,Ruben Major for Oceanside Mayor,≤100
332843176870186,Dr. Tom Sherman,Tom Sherman for State Senate,≤100
304492001817,Emma's Revolution,Sandra Elaine Opatow,≤100
1182860648409348,Flagstaff Vice Mayor Adam Shimoni,Shimoni for Council,≤100
107066711080027,"Carroll Fife for Oakland City Council, D3",Carroll Fife for City Council 2020,≤100
114279880005275,"Maureen Porras for State Representative, 105","Maureen Porras, Democrat, for Florida House 105",≤100
109311293876896,Michael C. Mentel,Citizens for Mentel,≤100
105183214677640,Liberty Defense Fund,Liberty Defense Fund,≤100
105619937447910,Manu for Supervisor,Manu Koenig for Santa Cruz County Supervisor 2020,≤100
109104833758307,CannedGood,CannedGood,≤100
143173285763,Tenth Amendment Center,Tenth Amendment Center,≤100
100240364900867,Clint for Florida,Clint Barras for State Rep,≤100
1551311881641058,We Are GrassRoots,We Are Grass Roots,≤100
396763120791972,Native Business,Native Business Magazine,≤100
101365768142333,Amanda White Eagle for Wisconsin,Amanda WhiteEagle for Wisconsin,≤100
124626320898336,Catholic Extension,"CATHOLIC CHURCH EXTENSION SOCIETY OF THE UNITED STATES OF AMERICA, THE",≤100
10906383577,Vermont Democratic Party,VERMONT DEMOCRATIC PARTY,≤100
112012963837532,Sciarra and Casey for Freeholder,Sciarra and Casey for Freeholder,≤100
108273097641608,The Biden Store,David Paul Kim,≤100
148081438555256,+972 Magazine,972 – Advancement of Citizen Journalism,≤100
107535123276,Rep. Peter Breen,Friends of Peter Breen,≤100
252778660180,The Leaven,Leaven Program,≤100
102224204911080,Ponte las Pilas,Real Voices Media,≤100
2144450809209132,Liberty For The People,libertyteeshop,≤100
269017103165637,Air Sports Parachute Team,air sports parachute team,≤100
5887538795,Education Week,Education Week,≤100
114000486981384,Zach Thomas for Johnson County District Attorney,Zach Thomas for Johnson County District Attorney,≤100
1290536624348001,Informed Immigrant,FWD.us Education Fund,≤100
2058811390859091,Truth & Dignity in Municipal Leadership,Truth & Dignity in Municipal Leadership PAC,≤100
223268224436676,Brian Maienschein for Assembly,Brian Maienschein for Assembly 2020,≤100
708375056271048,The Christendom Curriculum,The Christendom Curriculum,≤100
105301831346873,Steven Maviglio for American River Flood Control District,Steven Maviglio for American River Flood Control District,≤100
101705764879487,News Break - Politics News,Particle Media,≤100
106203264511020,Washington Changed Katko,DCCC,≤100
107524851014629,"Mike Danieli for Bonita Springs City Council, District 6",Mike Danieli for Council,≤100
107450972620538,Girl Up,"Girl Up, United Nations Foundation",≤100
302017973945957,We The People - MI,We The People MI,≤100
104981901130762,Mark Haugen for North Dakota State Treasurer,Mark Haugen for State Treasurer,≤100
226845770698862,Friends of Melinda Bush,Friends of Melinda Bush,≤100
104170004713256,Elect Black Democrats,THE COLLECTIVE PAC,≤100
101391906600,Live Action News,Live Action News,≤100
377559025937565,Senator Martin Looney,Martin Looney for State Senate,≤100
100262638200059,San Diego Fire Facts,San Diego City Firefighters Local 145 PAC,≤100
662962894077729,The Well News,The Well News,≤100
164771506031,Claremont Institute,"CLAREMONT INSTITUTE FOR THE STUDY OF STATESMANSHIP AND POLITICAL  PHILOSPHY, THE",≤100
1947204578916961,Kionne McGhee,"Kionne McGhee, Non-Partisan, for Miami-Dade County Commissioner District 9",≤100
6150859770,American Library Association,American Library Association with Facebook Ad Credits,≤100
604609380009112,An Adorable Deplorable,Michael James Gasca,≤100
2310488009211056,Poder Latinx,Poder Latinx,≤100
105052718042173,Neighbors for Housing Solutions Supporting Todd Gloria,Neighbors for Housing Solutions Supporting Todd Gloria for San Diego Mayor 2020,≤100
100100215172421,Second Skin USA,Purility,≤100
300774350436838,Topplr,Data Genomix,≤100
299622885346,Enditnow North America,North American Division of Seventh-day Adventists,≤100
611865645522590,JusticeAid,JusticeAid,≤100
109198562791,Mayor Alex Vargas,Mayor Alex Vargas 2020,≤100
988086068061217,Northeast Arizona Native Democrats,NE AZ Native Democrats,≤100
206052849902620,Intermountain Immigration,"Intermountain Immigration, LLC",≤100
108777231824,Manhattan Institute for Policy Research,MANHATTAN INSTITUTE FOR POLICY RESEARCH INC,≤100
304435663079126,iAmerica,SERVICE EMPLOYEES INTERNATIONAL UNION,≤100
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,≤100
205764566641242,Come & Take It,"Safety Orange, LLC",≤100
534899003578046,Immigration Evaluation Institute,Immigration Evaluation Institute,≤100
29775770058,PATH,PATH,≤100
145973965440671,Carnegie Corporation of New York,CARNEGIE CORPORATION OF NEW YORK,≤100
108583533855999,NBCLX,NBCLX,≤100
102054228320095,Protecting Free Markets and Main Street,Protecting Free Markets & Main Street LLC,≤100
108026493882575,Tom Fabricio For State Representative,Tom Fabricio for State Representative,≤100
39813692310,Michigan Democratic Party,the Michigan Democratic Party,≤100
106552837793761,Reviving Mind,Reviving Mind,≤100
1397799040234106,OpinionUP,OpinionUP LLC,≤100
279656132984,Julie Jenkins For State Representative,"Julie Jenkins, Democrat for Florida House District 60",≤100
438536186881177,All Clear Foundation,All Clear Foundation,≤100
380941819100950,Vallie Brown,Vallie Brown for Supervisor 2020,≤100
14660729657,The Christian Science Monitor,"First Church of Christ, Scientist",≤100
122008864019,Sasquatch Books,SASQUATCH BOOKS LLC,≤100
92041458211,Breast Cancer Action,BREAST CANCER ACTION,≤100
111707613902889,Bush Republicans for Biden,Michael Ehrmann Landauer,≤100
2206773799539401,SheshowChic,These ads ran without a disclaimer,≤100
167895208115,Senator Bob Rankin,Friends of Bob Rankin,≤100
1448984361857166,Florida Federation for Children PAC,Florida Federation for Children,≤100
112803650584626,2nd District Residents in Support of Robert Fox for City Council 2020,In Support of Robert Fox for City Council 2020,≤100
454663890502,Alliance for Patient Access,ALLIANCE FOR PATIENT ACCESS,≤100
10150124349775072,"Riddle & Brantley, LLP","RIDDLE & BRANTLEY, LLP",≤100
212375358784914,Ed Brodsky for State Attorney,Ed Brodsky for State Attorney,≤100
1131283233717873,Patriots For Trump,Jordan Ray Riddle,≤100
2212066245574161,Sarah Huckabee Sanders,St. Martin's Press,≤100
144566145587559,Elect Todd Hunter,Todd Hunter Campaign,≤100
298271003840760,Bluestem Kansas,Bluestem Kansas,≤100
384336778589668,Defend Our Constitution,COMMON CAUSE,≤100
648335462024721,Haley Stevens,HALEY STEVENS FOR CONGRESS,≤100
105295771065518,Wanda for Kyrene School Board,Wanda Kolomyjec,≤100
105419507723051,Elect Julie Marcus,"Julie Marcus, Republican, for Pinellas County Supervisor of Elections",≤100
1234910329902159,Elizabeth Guzman,Elizabeth Guzman for Virginia,≤100
24834672986,Hip Hop Caucus,HIP HOP CAUCUS EDUCATION FUND,≤100
100284648021034,New Tolerance Campaign,New Tolerance Campaign,≤100
1526736227567131,TrueCoverage,True Coverage,≤100
385147951848482,Texas Freedom Caucus,Texas Freedom Caucus,≤100
505653766599222,America First with Dr. Sebastian Gorka,Salem Media,≤100
247432468622391,Washington State Democratic Party,WASHINGTON STATE DEMOCRATIC CENTRAL COMMITTEE,≤100
100184714677097,ExceptioNull Games,Exceptionull Games,≤100
119140979493969,Trish for Commish,DeBerry for County Commissioner,≤100
116599373532197,Lev Haolam US Friends,Lev Haolam. Us friends,≤100
828268677267618,Dr. Joaquin Arambula for Assembly,Dr. Joaquin Arambula for Assembly,≤100
113607505498,GO Public Schools Oakland Advocates,"Families and Educators for Public Education, sponsored by GO Public Schools Advocates. Committee major funding from Michael Bloomberg. This advertisement was not authorized by a candidate or a committee controlled by a candidate.",≤100
210455593021382,Health Care Voices,"Health Care Voices, a project of Social Good Fund",≤100
114780367027779,Chrystine Lawson Villarreal,Chrystine Lawson Villarreal,≤100
903816656455489,Pod For The Cause,Leadership Conference Education Fund,≤100
293521930164,Planned Parenthood Votes New Mexico,Planned Parenthood Votes New Mexico Independent Expenditure Committee,≤100
969264936445051,Nevada Veterans In Politics,"Veterans In Politics International, Inc.",≤100
102964924453030,Kristy Gnibus,KRISTY FOR CONGRESS,≤100
211129648950315,Western Native Voice,Tracie Joan Moss,≤100
184454441693689,National Foundation for Infectious Diseases,National Foundation for Infectious Diseases,≤100
153477451455783,The Optimist Daily,"The Optimist Publications, LLC",≤100
100206548350997,Disinfect America 2020,Disinfect America 2020,≤100
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",≤100
112619620542120,Better Road Louisiana,Better Road Louisiana,≤100
42940254353,Human Rights Watch,"Human Rights Watch, Inc.",≤100
105354334483199,The Business Download,These ads ran without a disclaimer,≤100
