Page ID,Page Name,Disclaimer,Amount Spent (USD)
100686561473470,Libbie Griffin 4 NC Senate,Griffin For State Senate,≤100
569862510349936,Rhoda Pierce for North Shore Water Reclamation District Trustee,Rhoda Pierce Campaign Committee,≤100
108722535869070,ND House and Senate Democratic-NPL Caucus,Legislative Victory Fund,≤100
102849884915943,Baking4Biden,Tres Awesome,≤100
14851158643,Southern Utah Wilderness Alliance,SOUTHERN UTAH WILDERNESS ALLIANCE,≤100
105183214677640,Liberty Defense Fund,Liberty Defense Fund,≤100
119759124772844,Santa Clara County Democratic Party,SANTA CLARA COUNTY UNITED DEMOCRATIC CAMPAIGN,≤100
92748602246,Farmworker Justice,"FARMWORKER JUSTICE FUND, INC.",≤100
183648865070899,Holocaust Remembrance Association,Holocaust Remembrance Association,≤100
103786994760833,United Police Fund,United Police Fund,≤100
101174331629641,Ring The Alarm,RingTheAlarm.US,≤100
111384493568732,SafeComm,Safe Communications Consultants LLC,≤100
129062410482461,State Tejano Democrats,State Tejano Democrats,≤100
269269093152874,Union Church,Union Church,≤100
324119001078997,"Sanford Heisler Sharp, LLP","Sanford Heisler Sharp, LLP",≤100
1297437463649811,by Humankind,These ads ran without a disclaimer,≤100
105858461200319,Trump: The Chosen One: Road to Perdition,Homebase Media,≤100
1505244559517282,Colin Allred,COLIN ALLRED FOR CONGRESS,≤100
103131054573692,Crawfordology,James T Crawford,≤100
122360425094991,Nasty Woman Cosmetics,Nasty Woman Cosmetics,≤100
1092874524433644,Kipp Mueller For CA State Senate,Mueller for Senate 2020,≤100
341675539782157,"Tiffany Cannon, WoodmenLife Representative",These ads ran without a disclaimer,≤100
24368700098,Illinois Republican Party,Illinois Republican Party,≤100
25998443394,MedPage Today,"EVERYDAY HEALTH, INC.",≤100
144566145587559,Elect Todd Hunter,Todd Hunter Campaign,≤100
137051766452,Purusha People Clothing,These ads ran without a disclaimer,≤100
2027856300769181,Judge Josh Burgess,Josh Burgess for Judge,≤100
1700638473314070,Liz Sheehan,"Liz Sheehan for Council, 5th District",≤100
112012963837532,Sciarra and Casey for Freeholder,Sciarra and Casey for Freeholder,≤100
14038292386,Women for Women International,WOMEN FOR WOMEN INTERNATIONAL,≤100
30500779658,Interfaith Power & Light,"REGENERATION PROJECT, THE",≤100
119396249632285,Our Common Purpose,Our Common Purpose,≤100
104152941364,Janet Nguyen,Janet Nguyen for Assembly 2020,≤100
115364585711,Lawyers' Committee for Civil Rights Under Law,Lawyers' Committee for Civil Rights Under the Law with Facebook Ad Credits,≤100
14660729657,The Christian Science Monitor,"First Church of Christ, Scientist",≤100
104170004713256,Elect Black Democrats,THE COLLECTIVE PAC,≤100
171834592897858,Steve Chucri for Supervisor,Steve Chucri for Supervisor,≤100
2256351574683170,Judge Genesis Draper,Genesis Draper for Judge Campaign,≤100
100982558170342,America Benefits Today,Dollar Informer,≤100
16317479654,Deseret News,Deseret News,≤100
39102064726,Cabarrus Magazine,Jason Edward Huddle,≤100
221631014637468,Look Human,"Print Syndicate, Inc.",≤100
1536587453277219,Dr. Steve Turley,Turley Talks LLC,≤100
376639082442075,Shana Gulati Jewelry,Shana Gulati Jewelry,≤100
103747294528853,Impeach This,Shop Impeach This,≤100
231418134017724,Assemblywoman Connie Munk,The Friends of Connie Munk,≤100
25255876194,GOPAC,GOPAC Election Fund,≤100
112773103540322,South City Woodworks,South City Woodworks,≤100
106133291187334,"Marco Bohorquez for Sunrise City Commission, Seat D",Marco Bohorquez for Sunrise City Commission Seat D,≤100
126066354160504,East Lyme Democrats,East Lyme Democratic Town Committee,≤100
601201683283584,Brett Miller for PA House,Miller Victory Committee,≤100
12503116997,Dennis Prager,Salem Media,≤100
112556903649130,Louder Than Hate,"Louder Than Hate, LLC",≤100
2058811390859091,Truth & Dignity in Municipal Leadership,Truth & Dignity in Municipal Leadership PAC,≤100
1608102819435580,Right Here Radio,Right Here Radio,≤100
105923581265981,Florida Can’t Afford Corrupt Carlos Giménez,DCCC,≤100
289634374392752,ConservAmerica,ConservAmerica,≤100
110025777469404,Ridgeline Research LLC,Ridgeline Research LLC,≤100
103682988095910,Right Wing Support,Right Wing Support,≤100
105023768642,U.S. Chamber Institute for Legal Reform,US Chamber Institute for Legal Reform,≤100
29775770058,PATH,PATH,≤100
100163105144744,Ricky Lake,These ads ran without a disclaimer,≤100
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",≤100
104917974464673,No Plastic Drinks,No Plastic Drinks,≤100
160864997286413,AM 560 The Answer,Salem Media Group Chicago,≤100
112162807282294,Cup O Joe 2020,The Wanamaker Project,≤100
212195359126276,Bob Gillaspy Commissioner District 2,Committee to Elect Bob Gillaspy,≤100
110326974091634,Con mis Niños,Real Voices Media,≤100
110393153948638,Financial Help,Common Acquire,≤100
111386870392047,Friends of Adrienne Southworth KY Senate 7th,Adrienne Southworth for KY Senate,≤100
621999444624219,State Senator Norm Needleman,"Norm 2020, Lon Seidman Treasurer, Approved by Norm Needleman",≤100
1088879854574157,ARCHd,ARCHd,≤100
1572865266120400,Poetic Blessings,Poetic Blessings,≤100
1438402866378921,BookShark,BookShark,≤100
110384903895851,Lou Solis For Sheriff,Lou Solis for Sheriff,≤100
111576496924261,Natalia Cornelio for Criminal District Judge- 351st Court,Natalia Cornelio 351st District Court Candidate,≤100
143981748956175,Rural Assembly,Rural Assembly,≤100
210189105773562,Scott Dosick - NUSD Governing Board Member,Scott Dosick for Natomas School Board,≤100
126477920770490,"Gerald A. Griggs - Advocate, Attorney, Activist",Gerald A. Griggs LLC,≤100
1526707030943680,Phoenix Dream Center,City Help Inc of Phoenix dba Phoenix Dream Center,≤100
1262385000516647,Jevin Hodge,Friends of Jevin D. Hodge,≤100
102446841605355,Quid Pro Joe Doll,"HDW Enterprises, LLC",≤100
112333396969405,Jim Bognet,Bognet for Congress,≤100
114492913707912,NotBiden,NotBiden,≤100
302111635698,National Association of Tax Professionals (NATP),National Association of Tax Professionals,≤100
10803722213,Common Cause,COMMON CAUSE,≤100
1797957736944615,Lynsey Robinson 4 AZ,Robinson For Senator Authorized by Lynsey Robinson,≤100
1650750011823701,NYS Senate Republican Campaign Committee,New York State Senate Republican Campaign Committee,≤100
387187286088,League of Women Voters of Florida,League of Women Voters of Florida Education Fund,≤100
112829637116981,Flags For Good,Flags For Good LLC,≤100
384336778589668,Defend Our Constitution,COMMON CAUSE,≤100
148081438555256,+972 Magazine,972 – Advancement of Citizen Journalism,≤100
185650221903810,Ralph Norman for Congress,RALPH NORMAN FOR CONGRESS,≤100
213047252132555,Laurie Davies,Laurie Davies for State Assembly 2020 Campaign ID: 1397257,≤100
109137763868782,Ashley Eason for Indiana State Senate,EASON FOR INDIANA,≤100
105354334483199,The Business Download,These ads ran without a disclaimer,≤100
115238090310308,Forty-Six,wowengraving,≤100
111111077113790,The Selfless People Movement,"The Selfless People Movement, LLC.",≤100
1640970822834351,Plaine Products,Plaine Products,≤100
185248995481371,Stephanie Barry,Friends for Stephanie Barry,≤100
146678415405673,FindLaw for Legal Professionals,FindLaw Legal Professionals,≤100
114226275387369,RepublicEn,republicEn,≤100
125319303823,Champlain College,Champlain College Incorporated,≤100
196932257010820,Zion's Greek and Apparel Boutique,zions greek boutique llc,≤100
400854333330702,Citizens for Karina Villa,Citizens for Karina Villa,≤100
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100
431076034393780,BloombergTax,"BUREAU OF NATIONAL AFFAIRS, INC., THE",≤100
255704058136191,Gloria Rodgers,Committee to Re-elect Rodgers,≤100
155030927907248,T.J. Shope,Shope for Senate,≤100
2070944712939738,American Police Officers Alliance,American Police Officers Alliance,≤100
104012084703106,One People United PAC,One People United,≤100
430827334432590,Richard Hricik for SC Senate 43,Richard for SC,≤100
742790559090054,Alex Rowan Foundation,David Rowan,≤100
1425838477503979,Justin Haskins,The Heartland Institute,≤100
262610761306,Counterpoint Press,Counterpoint Press,≤100
110280253735683,Alexandria Ocasio-Cortez Fan Club,Imran M Jemal,≤100
101213465054804,Jay Rawls for Clover School Board,James Stuart Rawls,≤100
1962432260715827,Kindhumans,Kindhumans,≤100
112619620542120,Better Road Louisiana,Better Road Louisiana,≤100
849008928526100,California Homeowners Association,"California Homeowners Association, FPPC ID #1302564",≤100
135002490472474,Conor Lamb,CONOR LAMB FOR CONGRESS,≤100
253274368102608,Charbonneau for Senate,Charbonneau for Senate,≤100
212375358784914,Ed Brodsky for State Attorney,Ed Brodsky for State Attorney,≤100
1259190917582821,Johnny Teague for Congress,JOHNNY TEAGUE FOR CONGRESS CAMPAIGN COMMITTEE,≤100
102964924453030,Kristy Gnibus,KRISTY FOR CONGRESS,≤100
263210730984251,We Are Great Again Pac,WE ARE GREAT AGAIN PAC,≤100
1518297238457643,Jeremiah Johnson Ministries,Jeremiah Johnson Ministries,≤100
46587884802,Demos,"DEMOS: A NETWORK FOR IDEAS AND ACTION, LTD.",≤100
1427314137490753,Sid Miller,Miller For Texas,≤100
133038936724643,The Education Trust,EDUCATION TRUST INC,≤100
101365768142333,Amanda White Eagle for Wisconsin,Amanda WhiteEagle for Wisconsin,≤100
105048821120085,Erika Larsen for Senate District 6,The Committee to Elect Erika Larsen,≤100
991047617655265,Zach Mako for State Representative,Mako for PA,≤100
108621267531883,VEACH 2020 for State Representative,Susan C Bordonaro,≤100
102224204911080,Ponte las Pilas,Real Voices Media,≤100
182723117043,Chicago Council on Global Affairs,"CHICAGO COUNCIL ON GLOBAL AFFAIRS, THE",≤100
288881517835621,CEAI Christian Educators Association International,CHRISTIAN EDUCATORS ASSOCIATION INTERNATIONAL,≤100
233307091438373,The Black Man Experience,Real Voices Media,≤100
100463108489091,Save Our Right To Vote,Committee to Save Our Right to Vote,≤100
101752041333895,Alisa Simmons for Texas House District 94,Alisa Simmons for Texas House District 94,≤100
107618907593509,Atlas Retirement Planning & Wealth Preservation,Atlas Retirement Planning and Wealth Preservation,≤100
237697300232030,Michael Unbroken,Think Unroken LLC,≤100
110853677192337,Occupy dimss,occupy dimss,≤100
122150409780,UC San Diego,University of California San Diego,≤100
108979080925289,Viets For America,Viets For America,≤100
1088517641260778,Simon-Skjodt Center for the Prevention of Genocide,UNITED STATES HOLOCAUST MEMORIAL MUSEUM,≤100
586561265010315,NOOZ.tv,William Gwynne Head,≤100
1917715138510680,Follow Your Legend,Legend Bracelet,≤100
100501611534904,BDS is BS,BDS is BS,≤100
102263584865112,Cody Smith for St. Marys City Council,Cody Shand Smith,≤100
152766071443309,The City University of New York,City University of New York,≤100
106604134504420,Stephanie Bice Won’t Work For Us,DCCC,≤100
104261184443692,Rest of World,Rest of World Media Inc.,≤100
128969117142367,Steve Dickerson,Steve Dickerson For State Senate,≤100
1520852664890753,Beau Biden Foundation for the Protection of Children,Beau Biden Foundation for the Protection of Children,≤100
165566613453452,ERLC,ETHICS AND RELIGIOUS LIBERTY COMMISSION OF THE SOUTHERN BAPTIST,≤100
104241918123299,No Malarkey Zone,Michael Scott Giambalvo,≤100
110369410691485,"Shivery, Konawel and DeSilvio for Freeholder",Christoph C Konawel Jr,≤100
112831537216212,Politasource,Politasource LLC,≤100
103455303079246,Ric Bradshaw for Sheriff,"Ric Bradshaw, Democrat, for Sheriff",≤100
1272534336242476,World101,Council on Foreign Relations,≤100
103814884465516,Erin Rosiello for State Representative District 62,Erin Rosiello At Your Service,≤100
1299326366748402,Hippy Feet,Hippy Feet GBC,≤100
487569614682924,CAPP USA,Yellow Line Productions LLC,≤100
103833344693200,The BLAC Coalition,Black Legacy Advancement Coalition,≤100
5457479962,Diabetes Daily,Thrivable,≤100
109693787548477,Realtors for David Perdue,National Association of REALTORS,≤100
184454441693689,National Foundation for Infectious Diseases,National Foundation for Infectious Diseases,≤100
112991033891662,Harvey Ruvin 2020,Harvey Ruvin for Clerk of Courts,≤100
1483387495243109,Eddie Howard,Eddie Joe Howard,≤100
107796014343991,Vote Yes on 2A,Vote Yes On 2A,≤100
16746288173,Population Services International,POPULATION SERVICES INTERNATIONAL,≤100
811191242288067,SEIU Local 205,Service Employees International Union Local 205 Cope Account,≤100
502273079960942,SVO PAC,The Silicon Valley Organization PAC,≤100
435822183152685,Midas Gold,MIDAS GOLD CORP,≤100
2068988876444634,Stand Up for Accurate Prenatal Answers,STAND UP FOR ACCURATE PRENATAL ANSWERS INC,≤100
714938221889959,Gurvey's Law,"Rowen, Gurvey & Win",≤100
220381791392443,James Skoufis,Friends of James Skoufis,≤100
541807025833154,Malala Fund,Malala Fund,≤100
577214555786847,Lessons from Military History,Hoover Institution,≤100
299295363912730,New Politics Leadership Academy,New Politics Leadership Academy,≤100
138168546224921,Alicia Reece For Hamilton County Commission,Friends to Elect Alicia Reece,≤100
27927698033,Texas Freedom Network,Texas Freedom Network,≤100
248177568572993,Win With Wuliger for Commissioner,Friends of Wuliger,≤100
1030021013726452,Muscato For Congress,MUSCATO FOR CONGRESS,≤100
118086726242771,Protecting Second Amendment Rights,USA SWAG CO,≤100
519934591685641,Right Wing Club,"PGurus, Inc.",≤100
1978022912418626,GOaL LGBTQ,"GOAL, INC.",≤100
1580995778781994,Hunterdon GOP,Hunterdon County Republican Committee,≤100
108726374079779,Ryan Shrouder,"Ryan Shrouder, Non-Partisan, for Cooper City Commissioner District 4",≤100
2332380533514168,Kandiss Taylor,KANDISS TAYLOR FOR U.S. SENATE,≤100
104038541334426,BailoutWatch,Climate Nexus,≤100
1374260589465543,Sheepdog Church Security,Sheepdog Church Security,≤100
122836074546643,Kentucky Senator Chris McDaniel,McDaniel For Senate,≤100
38882699096,Polaris,POLARIS PROJECT,≤100
111982742583496,Kairos Traders,YOUTH WITH A MISSION STRATEGIC FRONTIER,≤100
138141366212571,Gravis Marketing,GRAVIS MARKETING INC.,≤100
868714723227266,Faith in Public Life Action,Faith in Public Life Action,≤100
26257841865,National Communication Association,National Communication Association,≤100
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),≤100
145973965440671,Carnegie Corporation of New York,CARNEGIE CORPORATION OF NEW YORK,≤100
335191034092526,Yvonne Reeves-Chong for HD122,"Yvonne Reeves Chong for Us Committee, Stacy Amick Kramer Treasurer",≤100
1897590443853130,Will Robinson,Will Robinson for State Representative,≤100
2271384839771674,Otto Lee,Otto Lee for Supervisor 2020,≤100
300774350436838,Topplr,Data Genomix,≤100
388840241730645,Pete Dougherty for Senate,Pete Dougherty for State Senate,≤100
114540023530005,Yes Conservation Collier,Yes Conservation Collier,≤100
691341261052719,Civics Unplugged,Civics Unplugged,≤100
103012711252793,GLO VOTE,Green Light Optics,≤100
960045850672105,One More Wave,Ernad Civic,≤100
234565267058051,Anthony Brindisi For Congress,BRINDISI FOR CONGRESS,≤100
1669139496698991,AFSCME Council 61,"AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES, IA Public Council 61",≤100
1811405699080331,Recovery Advocacy Project,Recovery Advocacy Project,≤100
162598853828996,Gwinnett Kids Count,GWINNETT KIDS COUNT 2020,≤100
534899003578046,Immigration Evaluation Institute,Immigration Evaluation Institute,≤100
46675576620,John Stossel,"Stossel Productions, LLC",≤100
124896237619944,American Heart Association - Orange County Division,"American Heart Association, Inc.",≤100
148707865804439,"State House Representative Bonnie Rich, Georgia District 97",Elect Bonnie Rich,≤100
237224053850789,Mobile Workers Alliance,"Service Employees International Union Local 721 CTW, CLC Issues & Initiatives. Committee major funding from Service Employees International Union Local 721.",≤100
110616650778771,Jobs for Clearwater,Jobs For Clearwater,≤100
121382834581098,Hatch Show Print,"COUNTRY MUSIC FOUNDATION, INC",≤100
355148051693804,Torres Targets,Torres Targets,≤100
250093028763321,State Rep. Deborah Silcox,Friends of Deborah Silcox,≤100
159422384079137,UCSB Interdisciplinary Humanities Center,"Interdisciplinary Humanities Center, UC Santa Barbara",≤100
609022902623021,Senator Jim Welch,The Committee to Elect James T. Welch,≤100
710669049286394,Woo the People,Khosro David Illulian,≤100
107764430968176,Tuttle Twins TV Show,"Tuttle Twins Show, LLC",≤100
87877000648,Monster,These ads ran without a disclaimer,≤100
1943795729260686,GagstoGifts,GAGS TO GIFTS,≤100
175797376373,"WaterFurnace Geothermal Heating, Cooling & Hot Water","WATERFURNACE INTERNATIONAL, INC.",≤100
123128673694,Pinellas GOP,Republican Party of Pinellas County,≤100
1418068308452353,Sumi K,"Sumi Krishnan, LLC",≤100
260536047319339,RN Action,American Nurses Association,≤100
59254639983,Boston Medical Center,BOSTON MEDICAL CENTER,≤100
157522514269835,Stand for Children - Indiana,STAND FOR CHILDREN INC,≤100
782093245218764,Qasim Rashid,RASHID FOR VA,≤100
44948378512,Destiny Image Publishers,"DESTINY IMAGE, INC.",≤100
103103841351635,Commissioner Tim McCormick,Committee to Re-Elect Tim McCormick Commissioner,≤100
209255512459483,DentaQuest,"DENTAQUEST VENTURES, LLC",≤100
338702773584301,Notsobreitbart.com,Jeffrey William Breitbart,≤100
247211002882549,Michelle Palmer for SBOE District 6,Michelle L Palmer Campaign,≤100
1330181667113998,Pallotta For Congress,PALLOTTA FOR CONGRESS,≤100
195620754724,Helping Hand USA,HELPING HAND FOR RELIEF AND DEVELOPMENT INC.,≤100
194062800933778,Hargrave Ministries,Hargrave Ministries,≤100
1802177709900081,The Spectator US,The Spectator US,≤100
101553991315236,Jay Lin for State House,Jay Lin for Georgia,≤100
103682744790863,Mike Bennett,Mike Bennett,≤100
248922701788783,Re-Elect Congressman Henry Cuellar,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,≤100
111821690599387,Florida Country,Florida Country,≤100
106792764149594,Conservative News Daily,Cory Steven Brown,≤100
100787471467527,Knowyourvote,Knowyourvote,≤100
811079978983243,Alvarado Jewelry Inc.,Alvarado Jewelry,≤100
100311508424543,A Progressive Voice,A Progressive Voice,≤100
618998462092616,Krista Weigand for Newport-Mesa School Board 2020,Krista Weigand for Newport-Mesa School Board 2020 FPPC# Pending,≤100
217976018236954,OutKick,Outkick Media LLC,≤100
122659644487595,Sheriff Bob Gualtieri,"Bob Gualtieri, Republican, for Pinellas County Sheriff",≤100
130891190653515,Julia Maldonado Judge 507 Family District Court,Julia Maldonado Campaign,≤100
892528660873796,Paris Woodhull Illustrations,Vessul Creative,≤100
105280377990522,Sweet Stuff Spot,Sweet Stuff Spot,≤100
110257623864359,Cool Mud Flaps,"OHIO LASER, LLC",≤100
529093173966023,Kay Kirkpatrick,Kay for Senate,≤100
80668957414,GoSili,SiliKids Inc.,≤100
363741920768563,RTBiQ Political,RTBiQ Political,≤100
11234736860,Tom McClintock,McClintock for Congress,≤100
185689148912167,Councilwoman Bethany McKenney,McKenney for County Council,≤100
894459757341546,Todd Jones,Friends of Todd Jones,≤100
103639724457386,Detectives' Endowment Association,Detectives' Endowment Association,≤100
523938087747648,Catapult,Catapult,≤100
182658925089088,FINCA,"FINCA INTERNATIONAL, INC.",≤100
203156483151292,PassionLife,PassionLife Ministries,≤100
580610428636345,Fight for $15,Fight for $15,≤100
107155540841212,Proud Patriot America,Proud Patriot,≤100
100100215172421,Second Skin USA,Purility,≤100
117814742183,Soundtoys,SOUNDTOYS INC,≤100
108974561944,South Carolina Appleseed Legal Justice Center,South Carolina Appleseed Legal Justice Center,≤100
1963992303848678,DHVANI,DHVANI,≤100
266145305529,Henry Holt,"Macmillan Holdings, LLC",≤100
175430096606327,Michelle Lapine McCabe,"McCabe 2020, Treasurer Karen Sanger. Approved by Michelle McCabe",≤100
112023030344859,Lee Griffin For Congress,LEE GRIFFIN FOR CONGRESS,≤100
266389037536652,Swetelove Jewelry,These ads ran without a disclaimer,≤100
1835838916635491,Transamerica Center for Health Studies,Transamerica Center for Health Studies,≤100
100832791504681,Make Corpus Christi Great Again,Joe Michael Perez,≤100
111123818937051,Hamden Democrats,Hamden Democratic Town Committee,≤100
2425289201023841,Stephen D. Pennington for Tax Assessor,VotePennington.com,≤100
111442515548885,Commissioner Roy Charles Brooks,Roy C. Brooks Campaign,≤100
407902639235640,JNS.org,Jewish News Service,≤100
764284030332485,Abortion Access Front,Abortion Access Front,≤100
399067003454888,Sudan Relief Fund,Sudan Relief Fund Inc,≤100
102651074597577,Faith Wins,FAITH WINS,≤100
307883109694217,Detour Detroit,Detour Media LLC,≤100
486166604740169,Bigkrunch,Derrick Deon Tate,≤100
1533695766904443,Trainwreck,Trainwreck,≤100
332843176870186,Dr. Tom Sherman,Tom Sherman for State Senate,≤100
397577020294634,The Center for Cultural Power,The Center for Cultural Power,≤100
22907478728,Clean Water Action,Clean Water Action,≤100
102835571273300,Keep PreK 4 SA,Keep Pre-K 4 SA,≤100
101529944999906,Pennsylvania Leadership Committee,Pennsylvania Leadership Committee (affiliated with American Leadership Committee).,≤100
673019619376814,Judge Ryan Larson,Political advertising paid for by the Ryan Larson Campaign in compliance with the voluntary limits of the Judicial Campaign Fairness Act,≤100
107340277685401,Win for Tennessee Families,Win for Tennessee Families,≤100
280525378650885,Steve Toth for Texas,Steve Toth for Texas,≤100
45555240203,America First Credit Union,America First Credit Union,≤100
1290536624348001,Informed Immigrant,FWD.us Education Fund,≤100
746708092061660,One Must Focus Media,Leonard E Palmer,≤100
56790136798,UCLA Health,UCLA HOSPITAL SYSTEMS,≤100
180230069923,American Life League,American Life League,≤100
242960515598,Military Spouse,Victory Media DBA Military Spouse,≤100
266998036644674,Travis Rice,Protect Our Winters,≤100
123519421070204,Shiloh Israel Children's Fund,SHILOH ISRAEL CHILDRENS FUND INC,≤100
1652744321502907,"Keri Kropke- Candidate North OC Community College District, 7",Keri Kropke for North Orange County Community College Trustee 2020,≤100
103744091462809,The Trump Closet,The Trump Closet,≤100
81579371251,Keep MI Kids Tobacco Free,Keep MI Kids Tobacco Free,≤100
341513602902369,CALL TO ACTIVISM,CALL TO ACTIVISM,≤100
304492001817,Emma's Revolution,Sandra Elaine Opatow,≤100
664770743730817,Dan Feehan for Congress,FRIENDS OF DAN FEEHAN,≤100
1764185850558806,Apex Clean Energy,Apex Clean Energy,≤100
116751466838341,Grow Our Party Inc,Grow Our Party Inc,≤100
111831805841449,BoldTV,Bold TV,≤100
106552837793761,Reviving Mind,Reviving Mind,≤100
940653386126953,StandingWithYou.org,Standing With You,≤100
1642386799323957,Angie Craig,ANGIE CRAIG FOR CONGRESS,≤100
108026493882575,Tom Fabricio For State Representative,Tom Fabricio for State Representative,≤100
106364329441748,Margaret W. Wong & Associates,"WONG, MARGARET W & ASSOCIATES CO LPA (INC)",≤100
108650400954148,Stopping Socialism TV,The Heartland Institute,≤100
341163402640457,NowThis,Group Nine Media,≤100
769672130075351,"Red, Wine, & Blue",Red Wine and Blue,≤100
2144450809209132,Liberty For The People,libertyteeshop,≤100
2006561782926505,Christine Morse,Committee to Elect Christine Morse for State House,≤100
223268224436676,Brian Maienschein for Assembly,Brian Maienschein for Assembly 2020,≤100
110576737100137,Krystle Matthews for SC House,Krystle Matthews for SC House LLC,≤100
971463449533074,Nate McMurray for Congress,NATE MCMURRAY FOR CONGRESS,≤100
102770777895597,Katy Duhigg for NM,Committee to Elect Katy Duhigg,≤100
106954147689215,Just the Truth,JUST THE TRUTH POLITICAL ACTION COMMITTEE,≤100
104618567915577,Yes on L - Oceanside,"Yes on L - Oceansiders for Jobs, Health, and Safety, a coalition of Farmers, Firefighters, Business Leaders & Affordable Housing Advocates, sponsored by The NRF Project Owner",≤100
107702880816445,Decriminalize Nature Colorado Springs,Anthony Fidel Caballero,≤100
379630042141834,Ricky Junquera,Vote for Ricky,≤100
9316648525,The Chicago School of Professional Psychology,TCS Education System,≤100
106030597923014,Annette Glenn Truth,Friends of Sarah Schulz,≤100
111143288919034,Kate Brophy McGee - State Senate,Kate McGee AZ - Senate,≤100
1463708243860857,Colleen Burton,Colleen Burton,≤100
116983848450009,Discovery Institute,DISCOVERY INSTITUTE,≤100
77130778113,Coalition for Medicare Choices,Coalition for Medicare Choices,≤100
1028877443843360,Tom Temprano,Tom Temprano for College Board 2020,≤100
2332523433494466,No452020,No452020,≤100
103767141438675,Alejandro Gutierrez-Duncan for Elk Grove City Council District 3. 2020,Alejandro Gutierrez-Duncan For Elk Grove City Council 2020,≤100
416172705432038,Bruno Portigliatti,"Bruno Portigliatti, Republican, for State Representative",≤100
240203263118328,Elissa McBride,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,≤100
22984054572,Numi Organic Tea,Numi Organic Tea,≤100
102455534898300,Face The Change,FaceTheChange.co,≤100
103341131486608,Anti Racist Social,Salman Ahmed Elmi,≤100
104672208019315,Running For Office Virtual Challenge,"Blistering Pace Race Management, LLC",≤100
112376980581119,Mike Holmes for Eureka Union School Board,Michael William Holmes,≤100
102705178256102,Jose Navarro for School Board,Jose Navarro for School Board,≤100
709491732434343,שורת הדין - Shurat HaDin,Israel Law Center,≤100
103890001426406,Invest In WA Now,Invest in Washington Now,≤100
248163025343706,Gun Violence Prevention PAC - GPAC Illinois,Gun Violence Prevention PAC,≤100
105287044367027,ObsessedwithTrump,Donald Lee Rowan,≤100
48049744053,Food Bank of Central & Eastern North Carolina,"FOOD BANK OF CENTRAL & EASTERN NORTH CAROLINA, INC.",≤100
46196975437,Children's Rights,Children's Rights,≤100
105093914586695,Wichita State Psychology Department SAVI Lab - Participants Needed,"Social Action, Violence, & Inequities Research Group",≤100
101746962063,Mercy Home for Boys & Girls,MISSION OF OUR LADY OF MERCY,≤100
593652664177596,TX Business Daily,Metric Media LLC,≤100
113384945999306,American Pursuit,American Pursuit,≤100
106196617902381,Grant Joel Hill for Hartnell College District 4 Trustee,Grant Joel Hill,≤100
163202650462603,Doug LaMalfa for US Representative,DOUG LAMALFA COMMITTEE,≤100
233232726827616,Mary Rabago Productions,Mary Rabago Productions,≤100
1384649428416342,Workers Center for Racial Justice,Workers Center for Racial Justice,≤100
159401597529992,Continue the Quality,Continue the Quality,≤100
105804624116745,HKDC - Hong Kong Democracy Council US,"Hong Kong Democracy Council, USA",≤100
1579877262318501,Ohio Federation of Teachers,Ohio Federation of Teachers,≤100
342582792805615,Korean American Grassroots Conference - KAGC,Korean American Grassroots Conference Inc,≤100
1399926390134311,Nature's Generator,Huntkey USA Inc,≤100
160658967396083,Lyft,These ads ran without a disclaimer,≤100
108152933883451,TrumpTrendz,Troy Lorenzo Davis,≤100
1388428314740793,American Mint - Coins and Medals,American Mint,≤100
1437429989675914,Huckabee,"TRINITY BROADCASTING NETWORK, INC.",≤100
108583533855999,NBCLX,NBCLX,≤100
460236704351535,Tracy Mitrano,TRACY MITRANO FOR CONGRESS,≤100
164428110843873,Sarah Schulz,Friends of Sarah Schulz,≤100
158606540972746,Bremer County Democrats,Bremer County Democratic Central Committee,≤100
1581066988819381,Alums for Campus Fairness,StandWithUs,≤100
116407303075511,Jason Church,CHURCH FOR WISCONSIN,≤100
373104969480729,SpeakEasy Political,SPEAKEASY POLITICAL INC,≤100
114569223730766,Hesperia Election Watch,Maryjane Mouangsavanh,≤100
106657774077733,Alan Roy for State Senate,Committee to Elect Leonard Alan Roy,≤100
101152936743,"Safer Chemicals, Healthy Families",TOXIC-FREE FUTURE,≤100
100543348159482,Charlotte Republicans,Charlotte Republicans,≤100
429189951154799,Thug Life,These ads ran without a disclaimer,≤100
1059320777468378,David Kustoff,Kustoff for Congress,≤100
102450428287518,Democra-Tees.com,Democra-tees.com,≤100
134845259917779,Rock 'Em Socks,Rock 'Em Socks,≤100
130848666099,Business Forward,BUSINESS FORWARD,≤100
1710369439205895,Sen. Larry Taylor,FRIENDS OF LARRY TAYLOR,≤100
100882698410683,Pete Constant Roseville High School District,Constant for School Board 2020,≤100
100338558442713,LOST FOUND Records,MOST HIGH ENTERTAINMENT,≤100
